fecha_evento,hora,tipo_de_evento,coordenada_x,coordenada_y,colonia,alcaldia,tipo_de_interseccion,tipo_de_vehiculo_1,tipo_de_vehiculo_2,tipo_de_vehiculo_3,tipo_de_vehiculo_4,marca_de_vehiculo_1,marca_de_vehiculo_2,marca_de_vehiculo_3,marca_de_vehiculo_4,unidad_medica_de_apoyo,prioridad,color_vehiculo_1,color_vehiculo_2,color_vehiculo_3
2020-04-15T00:00:00,16:57:00,DERRAPADO,19.4981,-99.07643,SAN FELIPE DE JESUS,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,CARGO,NA,NA,NA,CRUZ ROJA,MEDIA,SD,NA,NA
2020-04-15T00:00:00,17:08:00,DERRAPADO,19.46583,-99.118119,GUADALUPE TEPEYAC,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,AM,MEDIA,ROJO,NA,NA
2020-04-15T00:00:00,00:49:00,VOLCADURA,19.204342,-99.041578,SAN PEDRO ATOCPAN,MILPA ALTA,T,AUTOMOVIL,NA,NA,NA,TSURU,NA,NA,NA,CCO/ERUM,ALTA,BLANCO,NA,NA
2020-04-16T00:00:00,14:34:00,CAIDA DE CICLISTA,19.248873,-99.071355,STA CRUZ ACALPIXCA,XOCHIMILCO,T,BICICLETA,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,NA,NA
2020-04-16T00:00:00,00:11:00,CHOQUE,19.272273,-99.206026,MIGUEL HIDALGO 4A SECC,TLALPAN,T,MOTOCICLETA,TAXI,NA,NA,SD,SD,NA,NA,SD,BAJA,SD,SD,NA
2020-04-16T00:00:00,01:51:00,CHOQUE,19.485444,-99.125477,TEPEYAC INSURGENTES,GUSTAVO A MADERO,RECTA,AUTOMOVIL,OBJETO FIJO,NA,NA,MAZDA,NA,NA,NA,CRUZ ROJA,BAJA,ROJO,NA,NA
2020-04-16T00:00:00,07:46:00,CHOQUE,19.321051,-99.22091,JARDINES DEL PEDREGAL,MAGDALENA CONTRERAS,Y,AUTOMOVIL,MOTOCICLETA,NA,NA,SPARK,SD,NA,NA,SEGURO,BAJA,AZUL,SD,NA
2020-04-16T00:00:00,13:57:00,CHOQUE,19.358598,-99.08996,SAN PABLO,IZTAPALAPA,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,YAMAHA,JETTA,NA,NA,CCO/PC,ALTA,GRIS,GRIS,NA
2020-04-16T00:00:00,14:15:00,CHOQUE,19.417147,-99.066137,AGRICOLA PANTITLAN,IZTACALCO,CRUZ,MOTOCICLETA,CAMIONETA,NA,NA,HONDA,SILVERADO,NA,NA,PC,BAJA,NEGRO,BLANCO,NA
2020-04-16T00:00:00,16:52:00,CHOQUE,19.40897,-99.127638,PAULINO NAVARRO,CUAUHTEMOC,CRUZ,MICROBUS,MOTOCICLETA,NA,NA,SD,PULSAR,NA,NA,AVANCE,BAJA,SD,SD,NA
2020-04-16T00:00:00,21:35:00,CHOQUE,19.26702,-99.103476,TRES DE MAYO,XOCHIMILCO,T,AUTOMOVIL,AUTOMOVIL,NA,NA,VERSA,SONY,NA,NA,ERUM,BAJA,GRIS,AZUL,NA
2020-04-16T00:00:00,02:38:00,DERRAPADO,19.52137,-99.140786,JORGE NEGRETE,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-04-16T00:00:00,11:04:00,DERRAPADO,19.436052,-99.08647,PEON DE LOS BAOS,VENUSTIANO CARRANZA,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,SD,MEDIA,SD,NA,NA
2020-04-17T00:00:00,03:47:00,ATROPELLADO,19.35888,-99.18389,FLORIDA,ALVARO OBREGON,CRUZ,AUTOMOVIL,NA,NA,NA,FORD,NA,NA,NA,CRUZ ROJA,MEDIA,GRIS,NA,NA
2020-04-17T00:00:00,17:09:00,ATROPELLADO,19.388909,-99.076799,AGRICOLA ORIENTAL,IZTACALCO,CRUZ,AUTOMOVIL,NA,NA,NA,TOPAZ,NA,NA,NA,PC,BAJA,BLANCO,NA,NA
2020-04-17T00:00:00,18:52:00,CAIDA DE CICLISTA,19.199382,-99.009325,SAN AGUSTIN OHTENCO,MILPA ALTA,Y,BICICLETA,NA,NA,NA,SD,NA,NA,NA,PC,MEDIA,SD,NA,NA
2020-04-17T00:00:00,09:47:00,CHOQUE,19.190739,-99.084129,SAN SALVADOR CUAUHTENCO,MILPA ALTA,T,MOTOCICLETA,AUTOBUS DE PASAJEROS,NA,NA,ITALIKA,SD,NA,NA,PC,MEDIA,NEGRO,VERDE,NA
2020-04-17T00:00:00,16:02:00,CHOQUE,19.381356,-99.083865,AREA FED CENTRAL DE ABASTOS,IZTAPALAPA,CRUZ,MOTOCICLETA,TAXI,NA,NA,HONDA,TSURU,NA,NA,MEDI GEL,BAJA,SD,SD,NA
2020-04-17T00:00:00,20:29:00,CHOQUE,19.503067,-99.131273,ZACATENCO,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,TAXI,NA,NA,SD,SD,NA,NA,SD,BAJA,GRIS,BLANCO/ROSA,NA
2020-04-17T00:00:00,20:06:00,DERRAPADO,19.503824,-99.086919,NUEVA ATZACOALCO,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,TRITON,MEDIA,SD,NA,NA
2020-04-17T00:00:00,20:31:00,DERRAPADO,19.477774,-99.215037,SAN PEDRO XALPA,AZCAPOTZALCO,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,MEDIA,SD,NA,NA
2020-04-17T00:00:00,04:25:00,VOLCADURA,19.417619,-99.093192,FEDERAL,VENUSTIANO CARRANZA,T,CAMION DE CARGA,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,BLANCO,NA,NA
2020-04-18T00:00:00,10:40:00,CAIDA DE CICLISTA,19.24082,-99.116529,SAN LUCAS XOCHIMANCA,XOCHIMILCO,Y,BICICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-04-18T00:00:00,04:25:00,CHOQUE,19.37701,-99.02098,Z U E STA MARTHA ACATITLA,IZTAPALAPA,T,AUTOMOVIL,AUTOMOVIL,NA,NA,NEON,SD,NA,NA,ERUM,BAJA,ROJO,SD,NA
2020-04-18T00:00:00,06:49:00,CHOQUE,19.294501,-99.102324,PISTA OLIMPICA VIRGILIO URIBE,XOCHIMILCO,T,AUTOMOVIL,CAMIONETA,NA,NA,AUDI,ESCAPE,NA,NA,SD,BAJA,GRIS,GRIS,NA
2020-04-18T00:00:00,15:07:00,CHOQUE,19.315736,-99.111496,ALIANZA POPULAR REVOLUCIONARIA,COYOACAN,CRUZ,CAMIONETA,AUTOMOVIL,AUTOMOVIL,NA,SIENNA,MINICOOPER,SENTRA,NA,ERUM,BAJA,AZUL,GRIS,ARENA
2020-04-18T00:00:00,15:19:00,DERRAPADO,19.404554,-99.125864,ASTURIAS,CUAUHTEMOC,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,PARTICULAR,BAJA,NEGRO,NA,NA
2020-04-19T00:00:00,00:06:00,ATROPELLADO,19.450209,-99.12546,MORELOS,VENUSTIANO CARRANZA,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,URGENCIAS BASICAS,BAJA,SD,NA,NA
2020-04-19T00:00:00,03:36:00,ATROPELLADO,19.316649,-99.25732,PUEBLO SAN BERNABE OCOTEPEC,MAGDALENA CONTRERAS,T,SD,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-04-19T00:00:00,11:15:00,ATROPELLADO,19.395692,-99.058874,AGRICOLA ORIENTAL,IZTACALCO,T,CAMION DE CARGA,NA,NA,NA,ISUZU,NA,NA,NA,CCO/PC,ALTA,SD,NA,NA
2020-04-19T00:00:00,19:09:00,ATROPELLADO,19.37381,-99.002819,SOLIDARIDAD,IZTAPALAPA,CRUZ,SD,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-04-19T00:00:00,18:40:00,CAIDA DE CICLISTA,19.46671,-99.130399,VALLEJO,GUSTAVO A MADERO,CRUZ,BICICLETA,NA,NA,NA,SD,NA,NA,NA,TRITON,BAJA,SD,NA,NA
2020-04-19T00:00:00,00:28:00,CHOQUE,19.364859,-99.023299,Z U E STA MARTHA ACATITLA,IZTAPALAPA,CRUZ,AUTOMOVIL,MOTOCICLETA,NA,NA,SD,ITALIKA,NA,NA,PC,MEDIA,SD,SD,NA
2020-04-19T00:00:00,00:31:00,CHOQUE,19.28122,-99.215039,HEROES DE PADIERNA,TLALPAN,RAMAS MULTIPLES,CAMION DE CARGA,AUTOMOVIL,NA,NA,PICK UP,HONDA,NA,NA,ERUM,BAJA,SD,SD,NA
2020-04-19T00:00:00,05:33:00,CHOQUE,19.32467,-99.26304,LOMAS DE LA HERA,ALVARO OBREGON,T,AUTOMOVIL,CAMIONETA,NA,NA,POINTER,MITSUBISHI,NA,NA,CRUZ ROJA,MEDIA,BLANCO,ROJO,NA
2020-04-19T00:00:00,10:01:00,CHOQUE,19.41765,-99.12996,TRANSITO,CUAUHTEMOC,CRUZ,BICICLETA,CAMIONETA,NA,NA,SD,TRACK,NA,NA,ERUM,BAJA,SD,VINO,NA
2020-04-19T00:00:00,10:31:00,CHOQUE,19.363169,-99.057399,U H VICENTE GUERRERO,IZTAPALAPA,DESNIVEL,AUTOMOVIL,AUTOMOVIL,NA,NA,SEAT,NEON,NA,NA,ERUM,BAJA,NEGRO,AZUL,NA
2020-04-19T00:00:00,14:10:00,CHOQUE,19.35663,-99.086559,BA SAN MIGUEL,IZTAPALAPA,T,TAXI,MOTOCICLETA,NA,NA,AVEO,PULSAR,NA,NA,ERUM,BAJA,BLANCO/ROSA,BLANCO,NA
2020-04-19T00:00:00,15:38:00,CHOQUE,19.26671,-99.17092,SAN PEDRO MARTIR,TLALPAN,CRUZ,AUTOMOVIL,MOTOCICLETA,NA,NA,CHEVY,SUZUKI,NA,NA,ATENCION MEDICA,MEDIA,SD,SD,NA
2020-04-19T00:00:00,16:02:00,CHOQUE,19.342262,-99.049432,LAS PEAS,IZTAPALAPA,T,MOTOCICLETA,BICICLETA,NA,NA,HARLEY DAVIDSON,SD,NA,NA,SD,MEDIA,SD,SD,NA
2020-04-19T00:00:00,01:06:00,DERRAPADO,19.330645,-99.107294,ESTRELLA CULHUACAN,IZTAPALAPA,T,MOTOCICLETA,NA,NA,NA,VENTO,NA,NA,NA,MEDICAL,MEDIA,ROJO,NA,NA
2020-04-19T00:00:00,06:07:00,DERRAPADO,19.27076,-99.147549,VALLE DE TEPEPAN,TLALPAN,T,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,ERUM,BAJA,NEGRO,NA,NA
2020-04-19T00:00:00,13:19:00,DERRAPADO,19.331727,-99.20946,PROGRESO TIZAPAN,ALVARO OBREGON,Y,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,ERUM,MEDIA,NEGRO,NA,NA
2020-04-19T00:00:00,19:11:00,DERRAPADO,19.36428,-99.16184,STA CRUZ ATOYAC,BENITO JUAREZ,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-04-20T00:00:00,16:56:00,ATROPELLADO,19.273289,-98.995642,SAN JOSE,TLAHUAC,CRUZ,CAMION DE CARGA,NA,NA,NA,SD,NA,NA,NA,PC,MEDIA,BLANCO,NA,NA
2020-04-20T00:00:00,19:28:00,CAIDA DE CICLISTA,19.462424,-99.119037,EMILIANO ZAPATA,GUSTAVO A MADERO,CRUZ,BICICLETA,NA,NA,NA,SD,NA,NA,NA,URGENCIAS BASICAS,MEDIA,SD,NA,NA
2020-04-20T00:00:00,10:04:00,CHOQUE,19.405161,-99.122292,JAMAICA,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,TAXI,NA,NA,SD,SD,NA,NA,UM,BAJA,SD,BLANCO,NA
2020-04-20T00:00:00,12:30:00,CHOQUE,19.405186,-99.200647,DANIEL GARZA,MIGUEL HIDALGO,T,CAMIONETA,TAXI,NA,NA,CHEVROLET,SONIC,NA,NA,PC,BAJA,NARANJA,BLANCO/ROSA,NA
2020-04-20T00:00:00,12:59:00,CHOQUE,19.457383,-99.129208,PERALVILLO,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,SD,NA,NA,CRUZ ROJA,MEDIA,SD,SD,NA
2020-04-20T00:00:00,17:49:00,CHOQUE,19.411941,-99.132904,PAULINO NAVARRO,CUAUHTEMOC,CRUZ,AUTOMOVIL,MOTOCICLETA,NA,NA,AVEO,HONDA,NA,NA,SD,BAJA,SD,BLANCO,NA
2020-04-20T00:00:00,22:01:00,CHOQUE,19.432076,-99.102665,MOCTEZUMA 2A SECC,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,RENAULT,NA,NA,NEO,BAJA,SD,SD,NA
2020-04-20T00:00:00,08:50:00,DERRAPADO,19.464257,-99.058537,VILLA ARAGON,GUSTAVO A MADERO,RECTA,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,SD,BAJA,SD,NA,NA
2020-04-20T00:00:00,15:26:00,DERRAPADO,19.471669,-99.122425,GUADALUPE TEPEYAC,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,CRUZ ROJA,BAJA,AZUL,NA,NA
2020-04-20T00:00:00,20:52:00,DERRAPADO,19.407869,-99.184707,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,RAMAS MULTIPLES,MOTOCICLETA,NA,NA,NA,HARLEY DAVIDSON,NA,NA,NA,PC,MEDIA,SD,NA,NA
2020-04-21T00:00:00,14:42:00,ATROPELLADO,19.31102,-99.22123,HEROES DE PADIERNA,TLALPAN,T,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,MEDIA,SD,NA,NA
2020-04-21T00:00:00,06:45:00,CHOQUE,19.329178,-99.272284,SAN BARTOLO AMEYALCO,ALVARO OBREGON,Y,TAXI,MOTOCICLETA,NA,NA,SD,SD,NA,NA,CRUZ ROJA,MEDIA,SD,SD,NA
2020-04-21T00:00:00,08:11:00,CHOQUE,19.45121,-99.141329,NONOALCO TLATELOLCO,CUAUHTEMOC,CRUZ,AUTOMOVIL,MOTOCICLETA,NA,NA,VERSA,BAJAJ,NA,NA,AM,BAJA,ROJO,ROJO,NA
2020-04-21T00:00:00,08:38:00,CHOQUE,19.49506,-99.07458,SAN FELIPE DE JESUS,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,HONDA,JETTA,NA,NA,AM,BAJA,ROJO,BLANCO,NA
2020-04-21T00:00:00,10:33:00,CHOQUE,19.451699,-99.184094,POPOTLA,MIGUEL HIDALGO,CRUZ,MOTOCICLETA,BICICLETA,NA,NA,PULSAR,EXTREME,NA,NA,CRUZ ROJA,BAJA,AZUL,AMARILLO,NA
2020-04-21T00:00:00,13:59:00,CHOQUE,19.30318,-99.055919,LAS ARBOLEDAS,TLAHUAC,CRUZ,TAXI,OBJETO FIJO,NA,NA,TSURU,NA,NA,NA,SD,BAJA,BLANCO/ROSA,NA,NA
2020-04-21T00:00:00,14:24:00,CHOQUE,19.443809,-99.09837,ROMERO RUBIO,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,CAMIONETA,NA,NA,SD,WINDSTAR,NA,NA,ERUM,BAJA,SD,GRIS,NA
2020-04-21T00:00:00,14:41:00,CHOQUE,19.389089,-99.186149,SAN PEDRO DE LOS PINOS,BENITO JUAREZ,CRUZ,AUTOMOVIL,BICICLETA,NA,NA,CHEVY,SD,NA,NA,A&E,BAJA,ROJO,SD,NA
2020-04-21T00:00:00,02:41:00,DERRAPADO,19.387071,-99.154497,NARVARTE PTE,BENITO JUAREZ,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,MEDICAL,BAJA,SD,NA,NA
2020-04-22T00:00:00,16:15:00,ATROPELLADO,19.300699,-99.147679,SAN LORENZO HUIPULCO,TLALPAN,Y,CAMIONETA,NA,NA,NA,EXPLORER,NA,NA,NA,SD,MEDIA,SD,NA,NA
2020-04-22T00:00:00,16:49:00,ATROPELLADO,19.416799,-99.0978,IGNACIO ZARAGOZA,VENUSTIANO CARRANZA,CRUZ,SD,NA,NA,NA,SD,NA,NA,NA,MEDIC,MEDIA,SD,NA,NA
2020-04-22T00:00:00,18:04:00,ATROPELLADO,19.35114,-99.079719,8A AMPL SAN MIGUEL,IZTAPALAPA,T,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,PC,BAJA,AZUL/NEGRO,NA,NA
2020-04-22T00:00:00,18:42:00,ATROPELLADO,19.41983,-99.11188,JARDIN BALBUENA,VENUSTIANO CARRANZA,T,CAMION DE CARGA,NA,NA,NA,SD,NA,NA,NA,CCO/STAR LIFE,ALTA,SD,NA,NA
2020-04-22T00:00:00,22:27:00,ATROPELLADO,19.477629,-99.1846,VILLA AZCAPOTZALCO,AZCAPOTZALCO,T,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-04-22T00:00:00,15:39:00,CAIDA DE PASAJERO,19.398089,-99.126619,NUEVA STA ANITA,IZTACALCO,T,CAMION DE CARGA,NA,NA,NA,SD,NA,NA,NA,MEDIC,BAJA,SD,NA,NA
2020-04-22T00:00:00,08:48:00,CHOQUE,19.320969,-99.22097,SAN JERONIMO ACULCO,MAGDALENA CONTRERAS,Y,AUTOMOVIL,OBJETO FIJO,NA,NA,AVEO,NA,NA,NA,SD,BAJA,VINO,NA,NA
2020-04-22T00:00:00,14:16:00,CHOQUE,19.34781,-99.131019,CAMPESTRE CHURUBUSCO,COYOACAN,T,MOTOCICLETA,CAMIONETA,NA,NA,SD,SD,NA,NA,ERUM,BAJA,SD,NEGRO,NA
2020-04-22T00:00:00,14:31:00,CHOQUE,19.492219,-99.098629,ATZACOALCO,GUSTAVO A MADERO,T,MOTOCICLETA,TAXI,NA,NA,CARGO,SD,NA,NA,CRUZ ROJA,BAJA,BLANCO,BLANCO/ROSA,NA
2020-04-22T00:00:00,15:31:00,CHOQUE,19.332849,-99.1185,INFONAVIT CULHUACAN,COYOACAN,T,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,KIA,NA,NA,ERUM,BAJA,NARANJA/NEGRO,AZUL,NA
2020-04-22T00:00:00,16:01:00,CHOQUE,19.511119,-99.09523,EL RISCO CTM,GUSTAVO A MADERO,T,BICICLETA,SD,NA,NA,SD,SD,NA,NA,SD,BAJA,SD,SD,NA
2020-04-22T00:00:00,10:51:00,DERRAPADO,19.48523,-99.15027,NUEVA VALLEJO,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-04-23T00:00:00,18:20:00,ATROPELLADO,19.451099,-99.11398,FELIPE ANGELES,VENUSTIANO CARRANZA,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,SD,MEDIA,NEGRO,NA,NA
2020-04-23T00:00:00,10:30:00,CAIDA DE CICLISTA,19.469819,-99.13096,INDUSTRIAL,GUSTAVO A MADERO,T,BICICLETA,NA,NA,NA,SD,NA,NA,NA,URGENCIAS BASICAS,BAJA,SD,NA,NA
2020-04-23T00:00:00,13:07:00,CAIDA DE CICLISTA,19.30984,-99.06971,SAN ANTONIO,IZTAPALAPA,T,BICICLETA,AUTOMOVIL,NA,NA,SD,SD,NA,NA,SD,BAJA,SD,SD,NA
2020-04-23T00:00:00,14:14:00,CHOQUE,19.363089,-99.284,EL MOLINO,CUAJIMALPA,RECTA,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,SD,NA,NA,PC,MEDIA,SD,SD,NA
2020-04-23T00:00:00,19:30:00,CHOQUE,19.380469,-99.076914,AREA FED CENTRAL DE ABASTOS,IZTAPALAPA,CRUZ,BICICLETA,CAMION DE CARGA,NA,NA,PINARELLO,CHEVROLET,NA,NA,PC,BAJA,AZUL,BLANCO,NA
2020-04-23T00:00:00,21:21:00,CHOQUE,19.29427,-98.998279,SELENE 1A SECC,TLAHUAC,CRUZ,AUTOMOVIL,OBJETO FIJO,NA,NA,KIA,NA,NA,NA,PC,BAJA,GRIS,NA,NA
2020-04-23T00:00:00,06:54:00,DERRAPADO,19.395819,-99.227391,LOMAS ALTAS,ALVARO OBREGON,T,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,PC,BAJA,BLANCO,NA,NA
2020-04-24T00:00:00,08:33:00,ATROPELLADO,19.427534,-99.204089,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,RAMAS MULTIPLES,TAXI,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-04-24T00:00:00,09:17:00,ATROPELLADO,19.435381,-99.114803,PENITENCIARIA,VENUSTIANO CARRANZA,CRUZ,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-04-24T00:00:00,15:56:00,ATROPELLADO,19.305552,-99.063441,EL ROSARIO,IZTAPALAPA,T,CAMION DE CARGA,NA,NA,NA,DODGE,NA,NA,NA,PC,BAJA,NEGRO,NA,NA
2020-04-24T00:00:00,07:48:00,CHOQUE,19.26651,-99.117744,TIERRA NUEVA,XOCHIMILCO,T,TAXI,MOTOCICLETA,NA,NA,SD,SD,NA,NA,ERUM,MEDIA,SD,SD,NA
2020-04-24T00:00:00,12:36:00,CHOQUE,19.37533,-99.075601,LEYES DE REFORMA,IZTAPALAPA,CRUZ,MOTOCICLETA,TAXI,NA,NA,SD,SD,NA,NA,PC,BAJA,NEGRO,BLANCO/ROSA,NA
2020-04-24T00:00:00,14:05:00,CHOQUE,19.393448,-99.134965,MODERNA,BENITO JUAREZ,CRUZ,MOTOCICLETA,MICROBUS,NA,NA,SD,SD,NA,NA,SD,BAJA,SD,SD,NA
2020-04-24T00:00:00,17:04:00,CHOQUE,19.407935,-99.175004,HIPODROMO,CUAUHTEMOC,CRUZ,MOTOCICLETA,CAMIONETA,NA,NA,SD,JEEP,NA,NA,URGENCIAS BASICAS,BAJA,ROJO,GRIS,NA
2020-04-24T00:00:00,17:10:00,CHOQUE,19.348778,-99.190531,SAN ANGEL INN,ALVARO OBREGON,CRUZ,TAXI,MOTOCICLETA,NA,NA,TSURU,VENTO,NA,NA,MEDIC,BAJA,BLANCO/ROSA,SD,NA
2020-04-24T00:00:00,17:20:00,CHOQUE,19.380786,-99.143146,AMERICAS UNIDAS,BENITO JUAREZ,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,VENTO,NA,NA,AIRE,BAJA,SD,SD,NA
2020-04-24T00:00:00,17:21:00,CHOQUE,19.343531,-99.155761,EL ROSEDAL,COYOACAN,RAMAS MULTIPLES,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,CHARGER,NA,NA,PC,MEDIA,AZUL,SD,NA
2020-04-24T00:00:00,19:57:00,DERRAPADO,19.467209,-99.080515,SAN JUAN DE ARAGON,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,MEDIA,SD,NA,NA
2020-04-24T00:00:00,10:08:00,VOLCADURA,19.432186,-99.172059,CUAUHTEMOC,CUAUHTEMOC,T,AUTOMOVIL,NA,NA,NA,HYUNDAI,NA,NA,NA,URGENCIAS BASICAS,MEDIA,CAFE,NA,NA
2020-04-24T00:00:00,10:17:00,VOLCADURA,19.3997,-99.18884,TACUBAYA,MIGUEL HIDALGO,DESNIVEL,CAMIONETA,NA,NA,NA,JOURNEY,NA,NA,NA,CRUZ ROJA,BAJA,PLATEADO,NA,NA
2020-04-25T00:00:00,14:13:00,ATROPELLADO,19.35606,-99.301206,CUAJIMALPA,CUAJIMALPA,T,CAMION DE CARGA,NA,NA,NA,NISSAN,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-04-25T00:00:00,10:44:00,CHOQUE,19.36134,-99.040449,AREA FED PARQUE CUITLAHUAC,IZTAPALAPA,CRUZ,SD,BICICLETA,NA,NA,SD,SD,NA,NA,PC,BAJA,SD,SD,NA
2020-04-25T00:00:00,12:03:00,CHOQUE,19.269019,-99.005439,STA ANA,TLAHUAC,CRUZ,AUTOMOVIL,BICICLETA,NA,NA,SD,SD,NA,NA,PC,BAJA,SD,SD,NA
2020-04-25T00:00:00,14:09:00,CHOQUE,19.343318,-99.040553,STA CRUZ MEYEHUALCO,IZTAPALAPA,CRUZ,AUTOMOVIL,MOTOCICLETA,NA,NA,JETTA,ITALIKA,NA,NA,SD,BAJA,VINO,SD,NA
2020-04-25T00:00:00,14:10:00,CHOQUE,19.492599,-99.142539,SAN BARTOLO ATEPEHUACAN,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,CITY,NA,NA,TRITON,BAJA,NEGRO/ROJO,BLANCO,NA
2020-04-25T00:00:00,17:34:00,CHOQUE,19.30318,-99.055919,LAS ARBOLEDAS,TLAHUAC,CRUZ,MOTOCICLETA,SD,NA,NA,VENTO,SD,NA,NA,PC,BAJA,SD,SD,NA
2020-04-25T00:00:00,01:59:00,DERRAPADO,19.271885,-99.006566,LA ASUNCION,TLAHUAC,T,MOTOCICLETA,NA,NA,NA,HONDA,NA,NA,NA,ERUM,MEDIA,NEGRO,NA,NA
2020-04-25T00:00:00,03:47:00,DERRAPADO,19.326979,-99.06909,SAN JUAN ESTRELLA,IZTAPALAPA,T,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,PC,BAJA,NEGRO,NA,NA
2020-04-25T00:00:00,17:47:00,DERRAPADO,19.3696,-99.120939,EL SIFON,IZTAPALAPA,T,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,MEDICAL HELL,BAJA,ROJO,NA,NA
2020-04-25T00:00:00,17:48:00,DERRAPADO,19.42387,-99.133457,CENTRO,CUAUHTEMOC,CRUZ,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,EUROMED,MEDIA,ROJO,NA,NA
2020-04-26T00:00:00,01:08:00,CHOQUE,19.451989,-99.124809,EMILIO CARRANZA,VENUSTIANO CARRANZA,CRUZ,AUTOMOVIL,OBJETO FIJO,NA,NA,NISSAN,NA,NA,NA,CRUZ ROJA,BAJA,BLANCO,NA,NA
2020-04-26T00:00:00,09:10:00,CHOQUE,19.47995,-99.12422,INDUSTRIAL,GUSTAVO A MADERO,CRUZ,MICROBUS,SD,NA,NA,TOYOTA,SD,NA,NA,SD,MEDIA,BLANCO,NA,NA
2020-04-26T00:00:00,11:30:00,CHOQUE,19.3793,-99.148119,INDEPENDENCIA,BENITO JUAREZ,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,SD,JACSEI4,NA,NA,URGENCIAS BASICAS,BAJA,SD,SD,NA
2020-04-26T00:00:00,16:31:00,CHOQUE,19.465998,-99.141808,VALLEJO,GUSTAVO A MADERO,T,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,SD,NA,NA,CRUZ ROJA,BAJA,SD,SD,NA
2020-04-26T00:00:00,18:57:00,CHOQUE,19.356727,-99.14332,COUNTRY CLUB CHURUBUSCO,COYOACAN,GAZA,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,AVEO,NA,NA,ERUM,BAJA,VERDE,AZUL,NA
